Lambda_GeV,mrho_GeV,theta_rad,theta_deg,Deltakappa_pct,sigmaBR_WW_fb,fk_profile
2666.6666666666665,1179.4871794871794,-0.6955511374612462,-39.85214461205317,-23.22993552445395,16.840731767520737,fk_plus30pct
2756.4102564102564,1179.4871794871794,-0.7011946154428481,-40.175492082173974,-23.592795068558726,17.052437792244493,fk_plus30pct
2846.1538461538457,1179.4871794871794,-0.706331549479905,-40.46981672213443,-23.92520122693169,17.245495877612406,fk_plus30pct
2935.8974358974356,1179.4871794871794,-0.711019343952908,-40.73840756066226,-24.23029606997231,17.421951005554753,fk_plus30pct
3025.6410256410254,1179.4871794871794,-0.7153077661613232,-40.984116053974624,-24.510857140211463,17.583590892459863,fk_plus30pct
3115.3846153846152,1179.4871794871794,-0.7192400770356422,-41.2094208708065,-24.76934064302264,17.73198050104326,fk_plus30pct
3205.128205128205,1179.4871794871794,-0.7228539847289019,-41.41648252918014,-25.00792039014418,17.868492112515572,fk_plus30pct
3294.871794871795,1179.4871794871794,-0.7261824484945185,-41.60718945521219,-25.228522462701164,17.99433135012491,fk_plus30pct
3384.6153846153848,1179.4871794871794,-0.7292543566848652,-41.78319682957073,-25.43285579682951,18.11055960142884,fk_plus30pct
3474.358974358974,1179.4871794871794,-0.7320950992338316,-41.94595938830974,-25.622439014323195,18.21811328825248,fk_plus30pct
3564.102564102564,1179.4871794871794,-0.7347270518234554,-42.096759163573715,-25.798623869205663,18.317820406337404,fk_plus30pct
3653.846153846154,1179.4871794871794,-0.7371699861568795,-42.23672899050651,-25.962615688081225,18.41041471659643,fk_plus30pct
3743.5897435897436,1179.4871794871794,-0.739441418375667,-42.36687247009308,-26.115491165910456,18.496547925511337,fk_plus30pct
3833.333333333333,1179.4871794871794,-0.7415569056430337,-42.48808096212685,-26.258213850810673,18.576800148409877,fk_plus30pct
3923.076923076923,1179.4871794871794,-0.7435302992254328,-42.601148085716524,-26.39164761846876,18.65168890862193,fk_plus30pct
4012.8205128205127,1179.4871794871794,-0.7453739609987673,-42.70678212417819,-26.51656840279788,18.721676888933874,fk_plus30pct
4102.5641025641025,1179.4871794871794,-0.7470989491394301,-42.80561666434829,-26.63367441683324,18.787178619635014,fk_plus30pct
4192.3076923076915,1179.4871794871794,-0.7487151777955432,-42.89821974507167,-26.74359506770734,18.848566259649072,fk_plus30pct
4282.051282051281,1179.4871794871794,-0.7502315547362541,-42.98510174392537,-26.846898742376545,18.906174603422066,fk_plus30pct
4371.794871794871,1179.4871794871794,-0.7516561003178399,-43.06672219347424,-26.944099616698015,18.960305425962545,fk_plus30pct
4461.538461538461,1179.4871794871794,-0.7529960505603538,-43.14349568712782,-27.03566361937082,19.011231261249925,fk_plus30pct
4551.282051282051,1179.4871794871794,-0.754257946677432,-43.215797008820346,-27.12201366393391,19.05919869471047,fk_plus30pct
4641.025641025641,1179.4871794871794,-0.7554477130279578,-43.283965599312154,-27.203534246183793,19.10443123821619,fk_plus30pct
4730.7692307692305,1179.4871794871794,-0.7565707251478528,-43.348309454124184,-27.280575490749403,19.14713184574282,fk_plus30pct
4820.51282051282,1179.4871794871794,-0.7576318692620441,-43.40910853332249,-27.35345671886482,19.187485119126944,fk_plus30pct
4910.25641025641,1179.4871794871794,-0.7586355944614606,-43.46661775103998,-27.422469599355914,19.22565924603259,fk_plus30pct
5000.0,1179.4871794871794,-0.7595859585501668,-43.52106960232364,-27.487880936272447,19.261807706053986,fk_plus30pct
1500.0,1358.974358974359,-0.45911059893089484,-26.30509964846372,-10.355300900965837,6.090459430887256,fk_plus30pct
1589.7435897435898,1358.974358974359,-0.4866655479570059,-27.883881932358,-11.61027699790721,6.646857562364985,fk_plus30pct
1679.4871794871794,1358.974358974359,-0.5116564311369521,-29.3157540648734,-12.80653212788102,7.169919333483762,fk_plus30pct
1769.2307692307693,1358.974358974359,-0.5342191142572451,-30.608500582157248,-13.933350545532797,7.656101215681244,fk_plus30pct
1858.974358974359,1358.974358974359,-0.5545328006552741,-31.772389079116618,-14.985346493066631,8.104291920867952,fk_plus30pct
1948.7179487179487,1358.974358974359,-0.5727959878956409,-32.818792628446815,-15.961111834686326,8.515078164498222,fk_plus30pct
2038.4615384615386,1358.974358974359,-0.5892100800233003,-33.75925083190061,-16.8620099501782,8.89013589317062,fk_plus30pct
2128.205128205128,1358.974358974359,-0.6039691152691863,-34.6048812611747,-17.691201137763414,9.231768449014165,fk_plus30pct
2217.948717948718,1358.974358974359,-0.6172539603746465,-35.3660468172026,-18.452906838656403,9.542578817522019,fk_plus30pct
2307.6923076923076,1358.974358974359,-0.6292295525168456,-36.052197704120644,-19.151882645502294,9.825250035529463,fk_plus30pct
2397.4358974358975,1358.974358974359,-0.6400440992933183,-36.67182559175934,-19.79305787925728,10.082406437685092,fk_plus30pct
2487.1794871794873,1358.974358974359,-0.6498294591717084,-37.23248541380774,-20.381300403725934,10.316532145432753,fk_plus30pct
2576.923076923077,1358.974358974359,-0.658702176427413,-37.74085466537251,-20.921271653281504,10.529928381211764,fk_plus30pct
2666.6666666666665,1358.974358974359,-0.666764830435294,-38.202810711698326,-21.417344451968333,10.724696100092038,fk_plus30pct
2756.4102564102564,1358.974358974359,-0.6741074888417541,-38.623514048794746,-21.87356320599161,10.902734449335782,fk_plus30pct
2846.1538461538457,1358.974358974359,-0.6808091409294116,-39.00749042918255,-22.293631790734814,11.06574860590507,fk_plus30pct
2935.8974358974356,1358.974358974359,-0.6869390436335545,-39.35870798295578,-22.68091885792457,11.215262730765302,fk_plus30pct
3025.6410256410254,1358.974358974359,-0.6925579478509802,-39.68064748010253,-23.03847353120657,11.352635302569636,fk_plus30pct
3115.3846153846152,1358.974358974359,-0.6977191939651763,-39.976365099474265,-23.369046778344714,11.479075127359705,fk_plus30pct
3205.128205128205,1358.974358974359,-0.7024696778166718,-40.24854777481001,-23.675115373249543,11.595657007959685,fk_plus30pct
3294.871794871795,1358.974358974359,-0.7068506949880915,-40.499561568706696,-23.958906480055642,11.703336504290892,fk_plus30pct
3384.6153846153848,1358.974358974359,-0.710898674429491,-40.73149370625461,-24.22242165054087,11.802963501314055,fk_plus30pct
3474.358974358974,1358.974358974359,-0.7146458135264273,-40.94618896175752,-24.467459533495926,11.895294478846854,fk_plus30pct
3564.102564102564,1358.974358974359,-0.7181206266012451,-41.14528108554146,-24.695636928176402,11.98100348418157,fk_plus30pct
3653.846153846154,1358.974358974359,-0.7213484180908689,-41.33021991504515,-24.908408028846207,12.06069186925651,fk_plus30pct
3743.5897435897436,1358.974358974359,-0.724351690598927,-41.502294754484545,-25.10708184213366,12.134896885788056,fk_plus30pct
3833.333333333333,1358.974358974359,-0.7271504968755063,-41.662654541807264,-25.29283784004668,12.204099245245231,fk_plus30pct
3923.076923076923,1358.974358974359,-0.7297627436472409,-41.81232525687433,-25.46673995723956,12.268729753022498,fk_plus30pct
4012.8205128205127,1358.974358974359,-0.7322044541635502,-41.95222496425156,-25.629749063868033,12.329175122271923,fk_plus30pct
4102.5641025641025,1358.974358974359,-0.7344899953693004,-42.08317682924429,-25.782734053467426,12.385783065541405,fk_plus30pct
4192.3076923076915,1358.974358974359,-0.7366322747687128,-42.205920397368445,-25.92648168433679,12.438866753473988,fk_plus30pct
4282.051282051281,1358.974358974359,-0.7386429113080833,-42.32112138520917,-26.061705306619555,12.488708720478321,fk_plus30pct
4371.794871794871,1358.974358974359,-0.7405323839683605,-42.4293801941484,-26.189052598072692,12.535564288140685,fk_plus30pct
4461.538461538461,1358.974358974359,-0.7423101612128519,-42.53123932717215,-26.309112420978288,12.579664568576593,fk_plus30pct
4551.282051282051,1358.974358974359,-0.7439848139695662,-42.62718986228183,-26.42242090176251,12.621219102092391,fk_plus30pct
4641.025641025641,1358.974358974359,-0.7455641144314754,-42.71767711333229,-26.529466824249038,12.660418176505843,fk_plus30pct
4730.7692307692305,1358.974358974359,-0.747055122621576,-42.8031055898445,-26.63069641743193,12.69743486925516,fk_plus30pct
4820.51282051282,1358.974358974359,-0.7484642623843444,-42.88384335099519,-26.72651760938869,12.732426847964607,fk_plus30pct
4910.25641025641,1358.974358974359,-0.7497973882233444,-42.96022583512973,-26.817303810539283,12.76553796036943,fk_plus30pct
5000.0,1358.974358974359,-0.7510598441997364,-43.03255923439806,-26.903397281899764,12.796899640363067,fk_plus30pct
1500.0,1538.4615384615386,-0.39741088233767563,-22.769966290518965,-7.793384439388451,3.7710736585516558,fk_plus30pct
1589.7435897435898,1538.4615384615386,-0.4263627819025382,-24.428787944472234,-8.952401615026828,4.13562938893594,fk_plus30pct
1679.4871794871794,1538.4615384615386,-0.45331990569162356,-25.973317365398536,-10.100190180460844,4.492108714937724,fk_plus30pct
1769.2307692307693,1538.4615384615386,-0.47823182910204953,-27.400665436369096,-11.218995970936463,4.835233993695559,fk_plus30pct
1858.974358974359,1538.4615384615386,-0.5011230068736225,-28.712233310763914,-12.2956389550829,5.16137131483212,fk_plus30pct
1948.7179487179487,1538.4615384615386,-0.5220708835144146,-29.91245823204198,-13.321166131898465,5.468324321177749,fk_plus30pct
2038.4615384615386,1538.4615384615386,-0.5411869141790282,-31.007726110167006,-14.29021579463674,5.755055361374786,fk_plus30pct
2128.205128205128,1538.4615384615386,-0.5586014890233888,-32.00550775076356,-15.200284804491925,6.021399407160385,fk_plus30pct
2217.948717948718,1538.4615384615386,-0.5744527734865795,-32.91371945036568,-16.05102224287579,6.267808114354609,fk_plus30pct
2307.6923076923076,1538.4615384615386,-0.5888789590245564,-33.74027899616443,-16.84361396618267,6.495139819971143,fk_plus30pct
2397.4358974358975,1538.4615384615386,-0.6020132319069373,-34.49281739929798,-17.580281315031865,6.704497631440547,fk_plus30pct
2487.1794871794873,1538.4615384615386,-0.6139807742368757,-35.178507065947606,-18.263892645155455,6.897110651239601,fk_plus30pct
2576.923076923077,1538.4615384615386,-0.6248972083629261,-35.803972668702876,-18.897674167272204,7.074250624777307,fk_plus30pct
2666.6666666666665,1538.4615384615386,-0.6348680199131416,-36.375258088850515,-19.485002291856603,7.23717602460522,fk_plus30pct
2756.4102564102564,1538.4615384615386,-0.6439886129645016,-36.89782957734979,-20.02925975552692,7.387096490889044,fk_plus30pct
2846.1538461538457,1538.4615384615386,-0.6523447499205628,-37.376600957965394,-20.53373993019929,7.525151861413903,fk_plus30pct
2935.8974358974356,1538.4615384615386,-0.6600132056391239,-37.815971106021905,-21.00158651714056,7.6524013404835936,fk_plus30pct
3025.6410256410254,1538.4615384615386,-0.6670625222589267,-38.21986719678803,-21.435758593620324,7.76981949922773,fk_plus30pct
3115.3846153846152,1538.4615384615386,-0.6735537917538205,-38.591789542527465,-21.83901339614065,7.878296719004347,fk_plus30pct
3205.128205128205,1538.4615384615386,-0.6795414213576094,-38.93485544811216,-22.2139011967461,7.978642393778136,fk_plus30pct
3294.871794871795,1538.4615384615386,-0.6850738559953166,-39.25184060328477,-22.562768171510918,8.07158972925751,fk_plus30pct
3384.6153846153848,1538.4615384615386,-0.6901942443719171,-39.54521724673182,-22.887764331717232,8.157801354059032,fk_plus30pct
3474.358974358974,1538.4615384615386,-0.6949410433923601,-39.81718879680004,-23.190854458968847,8.237875226000744,fk_plus30pct
3564.102564102564,1538.4615384615386,-0.6993485605543424,-40.0697209283131,-23.473830622145275,8.312350503572734,fk_plus30pct
3653.846153846154,1538.4615384615386,-0.7034474368830785,-40.30456924269576,-23.738325313383,8.381713181141984,fk_plus30pct
3743.5897435897436,1538.4615384615386,-0.7072650745686733,-40.52330376979043,-23.98582456768277,8.446401373405264,fk_plus30pct
3833.333333333333,1538.4615384615386,-0.7108260142014672,-40.72733058185039,-24.21768066150587,8.506810192395045,fk_plus30pct
3923.076923076923,1538.4615384615386,-0.7141522667016323,-40.91791081170469,-24.435124146441446,8.563296197896964,fk_plus30pct
4012.8205128205127,1538.4615384615386,-0.7172636049204462,-41.09617736028047,-24.63927508444852,8.61618142580083,fk_plus30pct
4102.5641025641025,1538.4615384615386,-0.7201778195919992,-41.263149561555565,-24.83115342578037,8.665757013147687,fk_plus30pct
4192.3076923076915,1538.4615384615386,-0.7229109439254315,-41.419746050745744,-25.01168851999669,8.712286446568335,fk_plus30pct
4282.051282051281,1538.4615384615386,-0.7254774507054741,-41.566796057333896,-25.181727782038433,8.756008464589721,fk_plus30pct
4371.794871794871,1538.4615384615386,-0.7278904253472752,-41.70504932038119,-25.342044554606,8.797139645393514,fk_plus30pct
4461.538461538461,1538.4615384615386,-0.73016171794994,-41.835184800553165,-25.493345218906917,8.835876711053317,fk_plus30pct
4551.282051282051,1538.4615384615386,-0.7323020770222683,-41.95781834204011,-25.63627561095935,8.872398577730301,fk_plus30pct
4641.025641025641,1538.4615384615386,-0.7343212672183922,-42.073509418312206,-25.77142680197788,8.906868179223407,fk_plus30pct
4730.7692307692305,1538.4615384615386,-0.7362281731212581,-42.182767078475,-25.899340300273575,8.9394340889434,fk_plus30pct
4820.51282051282,1538.4615384615386,-0.7380308908469994,-42.286055195813404,-26.02051272950554,8.970231962999108,fk_plus30pct
4910.25641025641,1538.4615384615386,-0.7397368090107866,-42.38379710679312,-26.135400034665757,8.999385824764556,fk_plus30pct
5000.0,1538.4615384615386,-0.7413526803918504,-42.47637971716405,-26.244421263297667,9.027009209105765,fk_plus30pct
1500.0,1717.9487179487178,-0.34225417124346263,-19.609719532998156,-5.799946605115947,2.5884261053272546,fk_plus30pct
1589.7435897435898,1717.9487179487178,-0.37098948619715494,-21.256131802823887,-6.803092422704438,2.820152786019723,fk_plus30pct
1679.4871794871794,1717.9487179487178,-0.39841952919866735,-22.82775749867291,-7.8324692287160875,3.0553597783087914,fk_plus30pct
1769.2307692307693,1717.9487179487178,-0.42436320966494934,-24.314220894426864,-8.869888988893281,3.2897615143340566,fk_plus30pct
1858.974358974359,1717.9487179487178,-0.4487135952663438,-25.709395218902895,-9.89941011261406,3.519755490944711,fk_plus30pct
1948.7179487179487,1717.9487179487178,-0.47142716581781235,-27.010786949174676,-10.907896338511092,3.742516767954538,fk_plus30pct
2038.4615384615386,1717.9487179487178,-0.4925109999749549,-28.21880166233271,-11.88516633476534,3.9559906340884052,fk_plus30pct
2128.205128205128,1717.9487179487178,-0.512009923311431,-29.33600767456194,-12.823845337465267,4.158817800426719,fk_plus30pct
2217.948717948718,1717.9487179487178,-0.5299949227275815,-30.366472235652616,-13.719036276587005,4.35022454430387,fk_plus30pct
2307.6923076923076,1717.9487179487178,-0.5465534734332466,-31.315207305940593,-14.56790894569222,4.529902706017478,fk_plus30pct
2397.4358974358975,1717.9487179487178,-0.5617819396490226,-32.187734148562114,-15.369277538074243,4.697895675726087,fk_plus30pct
2487.1794871794873,1717.9487179487178,-0.5757799119660447,-32.98975888406845,-16.12320960218173,4.854498976923982,fk_plus30pct
2576.923076923077,1717.9487179487178,-0.5886461975467608,-33.726942745853506,-16.830687967826886,5.000178644306745,fk_plus30pct
2666.6666666666665,1717.9487179487178,-0.6004761352293985,-34.40474824697142,-17.493332480751477,5.135507242583149,fk_plus30pct
2756.4102564102564,1717.9487179487178,-0.611359922844982,-35.028343342461106,-18.113179538489455,5.261115613914166,fk_plus30pct
2846.1538461538457,1717.9487179487178,-0.621381687389681,-35.60254815414621,-18.692512890760383,5.377657748358406,fk_plus30pct
2935.8974358974356,1717.9487179487178,-0.6306190805597105,-36.131811796491874,-19.233737457365308,5.485786107231636,fk_plus30pct
3025.6410256410254,1717.9487179487178,-0.6391432319148582,-36.62020969307256,-19.7392878573353,5.586134985527081,fk_plus30pct
3115.3846153846152,1717.9487179487178,-0.6470189348103771,-37.071454229684754,-20.21156412917633,5.679309882924238,fk_plus30pct
3205.128205128205,1717.9487179487178,-0.6543049748596035,-37.488913573868714,-20.6528882488645,5.7658812542334035,fk_plus30pct
3294.871794871795,1717.9487179487178,-0.6610545374484913,-37.87563502377138,-21.065476231859435,5.846381375405133,fk_plus30pct
3384.6153846153848,1717.9487179487178,-0.6673156508488407,-38.234370396664204,-21.451421691598416,5.92130336942611,fk_plus30pct
3474.358974358974,1717.9487179487178,-0.6731316360883651,-38.567601804599335,-21.81268765909263,5.991101684334493,fk_plus30pct
3564.102564102564,1717.9487179487178,-0.6785415451701283,-38.87756676253386,-22.15110423349379,6.056193508587222,fk_plus30pct
3653.846153846154,1717.9487179487178,-0.6835805765395288,-39.166281992834534,-22.468370242953593,6.116960755713017,fk_plus30pct
3743.5897435897436,1717.9487179487178,-0.6882804617109296,-39.43556557735192,-22.76605756994693,6.173752359656411,fk_plus30pct
3833.333333333333,1717.9487179487178,-0.6926698203314212,-39.687057301075455,-23.04561715910376,6.226886702689758,fk_plus30pct
3923.076923076923,1717.9487179487178,-0.6967744831570681,-39.92223715730927,-23.308386000782775,6.27665405615612,fk_plus30pct
4012.8205128205127,1717.9487179487178,-0.7006177838000095,-40.14244206354972,-23.55559458946661,6.323318956153744,fk_plus30pct
4102.5641025641025,1717.9487179487178,-0.7042208209274693,-40.34888088438211,-23.788374508556608,6.367122465899465,fk_plus30pct
4192.3076923076915,1717.9487179487178,-0.7076026930374366,-40.54264788313624,-24.007765905095923,6.408284297200375,fk_plus30pct
4282.051282051281,1717.9487179487178,-0.7107807081282419,-40.72473473506827,-24.214724699383027,6.44700477768541,fk_plus30pct
4371.794871794871,1717.9487179487178,-0.7137705706094839,-40.896041236567946,-24.410129433085014,6.483466660026631,fk_plus30pct
4461.538461538461,1717.9487179487178,-0.7165865477310724,-41.05738484084037,-24.59478770121096,6.517836775653848,fk_plus30pct
4551.282051282051,1717.9487179487178,-0.7192416176772729,-41.20950914306968,-24.76944214261114,6.550267539411486,fk_plus30pct
4641.025641025641,1717.9487179487178,-0.7217476013115224,-41.35309142884103,-24.9347759838612,6.580898313928946,fk_plus30pct
4730.7692307692305,1717.9487179487178,-0.7241152793838176,-41.48874938962922,-25.091418144959597,6.609856643682089,fk_plus30pct
4820.51282051282,1717.9487179487178,-0.7263544968374098,-41.61704709913209,-25.239947924054285,6.637259369176276,fk_plus30pct
4910.25641025641,1717.9487179487178,-0.7284742556826167,-41.738500334547965,-25.380899283783233,6.663213631637111,fk_plus30pct
5000.0,1717.9487179487178,-0.7304827977469566,-41.85358131780913,-25.514764764762955,6.687817778234551,fk_plus30pct
1500.0,1897.4358974358975,-0.2946012134769005,-16.87940617165899,-4.308199062855378,1.9713421627051315,fk_plus30pct
1589.7435897435898,1897.4358974358975,-0.32199792134263777,-18.4491219049186,-5.139495527056493,2.1162690017381514,fk_plus30pct
1679.4871794871794,1897.4358974358975,-0.3487226421045958,-19.98033561324444,-6.019005041050396,2.268224584737843,fk_plus30pct
1769.2307692307693,1897.4358974358975,-0.37453825383742145,-21.45946121108376,-6.932335235547149,2.4245253467914005,fk_plus30pct
1858.974358974359,1897.4358974358975,-0.39926153498727135,-22.876000876685502,-7.865168534349143,2.582588104819721,fk_plus30pct
1948.7179487179487,1897.4358974358975,-0.4227629540387636,-24.222533000904356,-8.80411668643678,2.7400790257262484,fk_plus30pct
2038.4615384615386,1897.4358974358975,-0.44496262130116687,-25.494480241634804,-9.737324527895241,2.8950086671867505,fk_plus30pct
2128.205128205128,1897.4358974358975,-0.46582373779442704,-26.689734172629365,-10.654812040953177,3.0457749363954347,fk_plus30pct
2217.948717948718,1897.4358974358975,-0.48534483998782,-27.808210939754357,-11.548587077367023,3.1911635360394413,fk_plus30pct
2307.6923076923076,1897.4358974358975,-0.5035518912716145,-28.851398135694026,-12.41258376700134,3.3303186685194826,fk_plus30pct
2397.4358974358975,1897.4358974358975,-0.5204909420477011,-29.82193425412159,-13.242486424754961,3.4626964677349465,fk_plus30pct
2487.1794871794873,1897.4358974358975,-0.5362217661359098,-30.72324408263868,-14.035491915372965,3.588011331462559,fk_plus30pct
2576.923076923077,1897.4358974358975,-0.5508126323902462,-31.559239138452014,-14.790051195733355,3.7061823565019623,fk_plus30pct
2666.6666666666665,1897.4358974358975,-0.5643362007636341,-32.33408253020374,-15.505617706822928,3.8172842888886382,fk_plus30pct
2756.4102564102564,1897.4358974358975,-0.5768664332865803,-33.05201197008611,-16.18241900392441,3.921505195675808,fk_plus30pct
2846.1538461538457,1897.4358974358975,-0.5884763652035374,-33.71721206936199,-16.821259471274296,4.019111530008927,fk_plus30pct
2935.8974358974356,1897.4358974358975,-0.5992365717305327,-34.333726490047944,-17.423356161802573,4.110420315066971,fk_plus30pct
3025.6410256410254,1897.4358974358975,-0.6092141766273365,-34.90540114028386,-17.9902062635109,4.195777670913131,fk_plus30pct
3115.3846153846152,1897.4358974358975,-0.6184722693455156,-35.435850779376324,-18.52348282367602,4.27554270740731,fk_plus30pct
3205.128205128205,1897.4358974358975,-0.6270696211130664,-35.928442750646326,-19.024954611092713,4.350075788905338,fk_plus30pct
3294.871794871795,1897.4358974358975,-0.6350606130793606,-36.38629286443793,-19.496425932116246,4.419730258154767,fk_plus30pct
3384.6153846153848,1897.4358974358975,-0.6424953096948063,-36.81226960246316,-19.939692529535947,4.48484683228995,fk_plus30pct
3474.358974358974,1897.4358974358975,-0.6494196271869195,-37.20900377076986,-20.356510180741182,4.54575001989716,fk_plus30pct
3564.102564102564,1897.4358974358975,-0.6558755603486686,-37.57890149375663,-20.748573148727957,4.602746036734021,fk_plus30pct
