Lambda_GeV,mrho_GeV,theta_rad,theta_deg,Deltakappa_pct,sigmaBR_WW_fb
1858.974358974359,4589.74358974359,-0.06683764770081728,-3.8295151258391007,-0.22328041775867558,1.2018021472623102
1948.7179487179487,4589.74358974359,-0.07335643603646591,-4.203014185010877,-0.2689377030587581,1.20217016155731
2038.4615384615386,4589.74358974359,-0.0801556552522431,-4.5925807500591596,-0.32107449147118494,1.202590197007143
2128.205128205128,4589.74358974359,-0.08722910354567674,-4.997859483876922,-0.38020465473459497,1.203066308157104
2217.948717948718,4589.74358974359,-0.09456981885435355,-5.418451489671177,-0.4468393591226638,1.20360250667243
2307.6923076923076,4589.74358974359,-0.10217004589935047,-5.853912422690685,-0.5214820434097156,1.204202718041742
2397.4358974358975,4589.74358974359,-0.11002121002264154,-6.303750991219792,-0.6046230667122288,1.2048707356461799
2487.1794871794873,4589.74358974359,-0.11811389899049413,-6.767427913989828,-0.6967340861774307,1.2056101727731916
2576.923076923077,4589.74358974359,-0.12643785388026393,-7.2443553980309225,-0.798262240442027,1.206424413295687
2666.6666666666665,4589.74358974359,-0.13498197007034016,-7.733897195391687,-0.9096242302672142,1.2073165618723989
2756.4102564102564,4589.74358974359,-0.1437343092097925,-8.23536928894947,-1.0312004019748522,1.2082893946462645
2846.1538461538457,4589.74358974359,-0.15268212285509078,-8.748041246694628,-1.1633289514087486,1.2093453115163748
2935.8974358974356,4589.74358974359,-0.16181188822811338,-9.271138270513505,-1.306300375252345,1.2104862911275904
3025.6410256410254,4589.74358974359,-0.17110935627724716,-9.803843949886602,-1.4603523018285602,1.211713849752897
3115.3846153846152,4589.74358974359,-0.1805596119192291,-10.34530371349186,-1.6256648342780067,1.213029005230958
3205.128205128205,4589.74358974359,-0.19014714601367544,-10.894628953041419,-1.8023565347325299,1.2144322470609443
3294.871794871795,4589.74358974359,-0.19985593828750536,-11.450901774501094,-1.990481168488445,1.2159235136470041
3384.6153846153848,4589.74358974359,-0.209669550096919,-12.01318031296024,-2.1900253122493107,1.2175021775269677
3474.358974358974,4589.74358974359,-0.21957122560537742,-12.58050452970296,-2.400906910587919,1.2191670392184588
3564.102564102564,4589.74358974359,-0.22954399968224615,-13.151902394345013,-2.62297484053422,1.2209163300780994
3653.846153846154,4589.74358974359,-0.2395708106023893,-13.726396342044902,-2.8560095166000665,1.2227477243060931
3743.5897435897436,4589.74358974359,-0.2496346154639132,-14.303009886453461,-3.0997245388230343,1.2246583599516287
3833.333333333333,4589.74358974359,-0.2597185061482831,-14.880774263739145,-3.3537693559474224,1.2266448684978912
3923.076923076923,4589.74358974359,-0.26980582362927785,-15.45873498200868,-3.617732886133318,1.228703412342986
4012.8205128205127,4589.74358974359,-0.27988026849567094,-16.035958153790244,-3.891148010044476,1.2308297292580774
4102.5641025641025,4589.74358974359,-0.28992600568386584,-16.61153649677143,-4.173496827124712,1.233019182707965
4192.3076923076915,4589.74358974359,-0.29992776161376206,-17.184594899274426,-4.464216546423916,1.2352668167712233
4282.051282051281,4589.74358974359,-0.3098709121732762,-17.75429546139773,-4.762705869267892,1.2375674143026436
4371.794871794871,4589.74358974359,-0.3197415602910476,-18.319841939604782,-5.0683317128323075,1.2399155569424543
4461.538461538461,4589.74358974359,-0.3295266021581704,-18.88048354094973,-5.38043612136928,1.2423056855934975
4551.282051282051,4589.74358974359,-0.33921378149307185,-19.43551803222593,-5.6983432151956,1.2447321600550048
4641.025641025641,4589.74358974359,-0.34879173157411736,-19.984294148256822,-6.021366036031949,1.247189316612875
4730.7692307692305,4589.74358974359,-0.3582500050787826,-20.52621330155455,-6.348813160094425,1.2496715225327255
4820.51282051282,4589.74358974359,-0.3675790920549519,-21.060730611999514,-6.679994966531433,1.252173226573447
4910.25641025641,4589.74358974359,-0.37677042660032034,-21.58735528954192,-7.014229467336863,1.2546890048253583
5000.0,4589.74358974359,-0.3858163830339632,-22.10565041484887,-7.35084762471242,1.2572136013684365
1500.0,4769.2307692307695,-0.04045403075196769,-2.3178452263801925,-0.08181527153832135,1.2005889815612918
1589.7435897435898,4769.2307692307695,-0.04541360631570035,-2.60200797435829,-0.10310206033249392,1.2007421444121185
1679.4871794871794,4769.2307692307695,-0.0506515308998633,-2.902118946438644,-0.1282514556856018,1.2009230574633263
1769.2307692307693,4769.2307692307695,-0.05616494096549927,-3.218014073924531,-0.1576835720674019,1.2011347205702194
1858.974358974359,4769.2307692307695,-0.06195050232383644,-3.549502321871227,-0.1918318730688373,1.2013802222638728
1948.7179487179487,4769.2307692307695,-0.06800436919302297,-3.896363343209692,-0.23114061323702417,1.2016627198219783
2038.4615384615386,4769.2307692307695,-0.07432214446669634,-4.258345202303285,-0.27606194731994993,1.2019854167930746
2128.205128205128,4769.2307692307695,-0.08089884195355956,-4.635162211434843,-0.3270527033777726,1.2023515379657785
2217.948717948718,4769.2307692307695,-0.08772885140666904,-5.026492927132471,-0.384570824163577,1.2027643018405878
2307.6923076923076,4769.2307692307695,-0.09480590720858766,-5.431978355960981,-0.44907149032967775,1.2032268907372228
2397.4358974358975,4769.2307692307695,-0.10212306160983874,-5.851220421198242,-0.5210029492378809,1.2037424187540795
2487.1794871794873,4769.2307692307695,-0.10967266342907037,-6.2837807424445025,-0.6008020842201534,1.2043138978860357
2576.923076923077,4769.2307692307695,-0.11744634311005811,-6.729179779451704,-0.688889770740353,1.2049442026999515
2666.6666666666665,4769.2307692307695,-0.12543500498962049,-7.186896389107677,-0.7856660776516589,1.2056360340601608
2756.4102564102564,4769.2307692307695,-0.1336288275589348,-7.656367840408427,-0.8915053831511366,1.2063918824850257
2846.1538461538457,4769.2307692307695,-0.1420172723969003,-8.13699032630215,-1.006751485561741,1.207213991795567
2935.8974358974356,4769.2307692307695,-0.15058910231773276,-8.62812000346981,-1.131712798137785,1.2081043237834401
3025.6410256410254,4769.2307692307695,-0.15933240910710125,-9.129074581488704,-1.2666577240999843,1.2090645246732061
3115.3846153846152,4769.2307692307695,-0.1682346510248236,-9.639135471578642,-1.4118103124902026,1.2100958941784123
3205.128205128205,4769.2307692307695,-0.1772827000322435,-10.157550492531335,-1.5673462966954488,1.211199357948607
3294.871794871795,4769.2307692307695,-0.1864628984655296,-10.683537117851241,-1.7333896152372907,1.2123754441722954
3384.6153846153848,4769.2307692307695,-0.19576112463046516,-11.216286234060162,-1.9100095084196966,1.2136242650376337
3474.358974358974,4769.2307692307695,-0.2051628665492749,-11.754966366079188,-2.0972182746275103,1.214945503658621
3564.102564102564,4769.2307692307695,-0.21465330285588036,-12.298728312185405,-2.294969756627041,1.2163384069518304
3653.846153846154,4769.2307692307695,-0.22421738962306637,-12.846710118842083,-2.5031586115161875,1.2178017848011988
3743.5897435897436,4769.2307692307695,-0.2338399517233188,-13.39804231528909,-2.721620398589586,1.2193340156817465
3833.333333333333,4769.2307692307695,-0.24350577718333646,-13.951853319658198,-2.950132498089386,1.220933058734344
3923.076923076923,4769.2307692307695,-0.253199712897489,-14.507274922950275,-3.188415851512094,1.2225964721008273
4012.8205128205127,4769.2307692307695,-0.262906760022578,-15.063447754752476,-3.43613749182321,1.2243214371503595
4102.5641025641025,4769.2307692307695,-0.27261216738734756,-15.619526635208958,-3.6929138106035264,1.226104788062382
4192.3076923076915,4769.2307692307695,-0.28230152131469755,-16.17468572145462,-3.958314489769943,1.2279430460863987
4282.051282051281,4769.2307692307695,-0.2919608303691573,-16.72812336328767,-4.231867008925305,1.229832457680733
4371.794871794871,4769.2307692307695,-0.30157660370108685,-17.27906659196168,-4.513061626273018,1.2317690356460311
4461.538461538461,4769.2307692307695,-0.31113592185442135,-17.826775177170536,-4.801356721850814,1.233748602317587
4551.282051282051,4769.2307692307695,-0.3206264991272201,-18.370545200044685,-5.096184386833924,1.2357668338643102
4641.025641025641,4769.2307692307695,-0.33003673681359824,-18.909712103689106,-5.396956141832854,1.237819304760257
4730.7692307692305,4769.2307692307695,-0.33935576690142866,-19.443653196877218,-5.7030686702502,1.2399015315440738
4820.51282051282,4769.2307692307695,-0.3485734860425127,-19.971789600398285,-6.013909459455691,1.2420090150580856
4910.25641025641,4769.2307692307695,-0.3576805798417771,-20.4935876387259,-6.328862252234724,1.2441372804566326
5000.0,4769.2307692307695,-0.36666853772185476,-21.008559691695698,-6.647312223003999,1.2462819143865205
1500.0,4948.717948717948,-0.03758217844799584,-2.1533002099776843,-0.07061269502517398,1.2004550313835753
1589.7435897435898,4948.717948717948,-0.04219295748185456,-2.417478388885196,-0.08899907852598643,1.20057346132318
1679.4871794871794,4948.717948717948,-0.04706374698843001,-2.696554070508578,-0.11072937300331542,1.2007134018854602
1769.2307692307693,4948.717948717948,-0.052192242454784175,-2.9903952159826486,-0.13617059334528614,1.200877201696368
1858.974358974359,4948.717948717948,-0.057575757687983155,-3.2988479177893373,-0.1657026111764326,1.201067287219275
1948.7179487179487,4948.717948717948,-0.06321119041484055,-3.6217344287681668,-0.19971621664391925,1.2012861492233422
2038.4615384615386,4948.717948717948,-0.06909498844931997,-3.9588512236512066,-0.2386109190637309,1.2015363274545463
2128.205128205128,4948.717948717948,-0.07522311697584648,-4.3099671245349,-0.28279247979620115,1.2018203934744476
2217.948717948718,4948.717948717948,-0.08159102754599011,-4.674821524520875,-0.3326701759202244,1.2021409316706426
2307.6923076923076,4948.717948717948,-0.08819362942868683,-5.053122746204529,-0.3886537993848749,1.2025005184881468
2397.4358974358975,4948.717948717948,-0.09502526398764911,-5.444546573608785,-0.4511504032786884,1.2029016999822388
2487.1794871794873,4948.717948717948,-0.10207968278103889,-5.8487349973877905,-0.5205608145649188,1.2033469678496371
2576.923076923077,4948.717948717948,-0.10935003008498628,-6.265295213498293,-0.5972759409243356,1.2038387341549945
2666.6666666666665,4948.717948717948,-0.11682883053141298,-6.693798914899098,-0.6816729080039052,1.2043793050317944
2756.4102564102564,4948.717948717948,-0.12450798251946163,-7.133781914053782,-0.7741110721138034,1.2049708536986758
2846.1538461538457,4948.717948717948,-0.13237875800674087,-7.584744130969906,-0.8749279619135075,1.2056153931914195
2935.8974358974356,4948.717948717948,-0.14043180921037393,-8.046149977140828,-0.9844352105074838,1.2063147492644546
3025.6410256410254,4948.717948717948,-0.14865718264817995,-8.517429160046126,-1.1029145462278067,1.2070705339607861
3115.3846153846152,4948.717948717948,-0.15704434082796992,-8.997977925856716,-1.2306139158040907,1.2078841203826327
3205.128205128205,4948.717948717948,-0.1655821917498148,-9.487160749790307,-1.3677438172122414,1.2087566192140056
3294.871794871795,4948.717948717948,-0.17425912622538955,-9.9843124743523,-1.514473920898507,1.209688857548429
3384.6153846153848,4948.717948717948,-0.18306306284445795,-10.488740885725596,-1.6709300570074026,1.2106813605581919
3474.358974358974,4948.717948717948,-0.19198150023667926,-10.999729708151536,-1.8371916425124812,1.2117343365048407
3564.102564102564,4948.717948717948,-0.20100157609353497,-11.516541985637218,-2.0132896156874636,1.2128476655339573
3653.846153846154,4948.717948717948,-0.21011013223722877,-12.03842381012883,-2.199204936226995,1.2140208926216238
3743.5897435897436,4948.717948717948,-0.21929378485811987,-12.564608345820147,-2.394867697743097,1.215253224947355
3833.333333333333,4948.717948717948,-0.22853899889663798,-13.094320090922334,-2.600156885675975,1.2165435338618513
3923.076923076923,4948.717948717948,-0.23783216542616756,-13.626779311376618,-2.8149007983505836,1.2178903615016936
4012.8205128205127,4948.717948717948,-0.2471596808055406,-14.16120657595806,-3.0388781325702996,1.2192919319818183
4102.5641025641025,4948.717948717948,-0.2565080263176412,-14.696827319231488,-3.2718197184299247,1.220746166975454
4192.3076923076915,4948.717948717948,-0.26586384699667476,-15.23287635802133,-3.5134108716477264,1.2222507053754461
4282.051282051281,4948.717948717948,-0.27521402837153686,-15.768602288482759,-3.7632943163486754,1.223802926625576
4371.794871794871,4948.717948717948,-0.28454576991523994,-16.30327169444384,-4.021073617513682,1.2253999772201032
4461.538461538461,4948.717948717948,-0.2938466540875414,-16.836173103256744,-4.286317050788324,1.2270387997979344
4551.282051282051,4948.717948717948,-0.30310470998522754,-17.36662063269036,-4.55856182844,1.228716164207189
4641.025641025641,4948.717948717948,-0.31230847076614093,-17.893957281084727,-4.837318594242779,1.2304286998878016
4730.7692307692305,4948.717948717948,-0.32144702418232196,-18.41755782268676,-5.122076097074313,1.2321729289144614
4820.51282051282,4948.717948717948,-0.3305100557374129,-18.936831280387356,-5.41230595299459,1.233945299058542
4910.25641025641,4948.717948717948,-0.33948788416659464,-19.45122295857204,-5.707467408365197,1.2357422162637486
5000.0,4948.717948717948,-0.3483714891169577,-19.960216029089366,-6.007012021857561,1.2375600759831464
1500.0,5128.205128205128,-0.035004680130837976,-2.0056204347024664,-0.06126012585945251,1.2003547633147702
1589.7435897435898,5128.205128205128,-0.03930179495550966,-2.2518269782392526,-0.07722161365977254,1.2004471621339863
1679.4871794871794,5128.205128205128,-0.043842195885654536,-2.5119727888338272,-0.09609151376080982,1.2005563783077549
1769.2307692307693,5128.205128205128,-0.04862401499291762,-2.7859508420750174,-0.1181914523284755,1.2006842632382857
1858.974358974359,5128.205128205128,-0.05364507300351984,-3.0736362747728774,-0.14385518911476103,1.2008327351692005
1948.7179487179487,5128.205128205128,-0.0589028504251269,-3.374884730650138,-0.1734271379274177,1.201003769894058
2038.4615384615386,5128.205128205128,-0.06439445885063626,-3.6895307161703075,-0.20726068195292546,1.2011993901918199
2128.205128205128,5128.205128205128,-0.07011661283694386,-4.017385989309693,-0.24571627631793103,1.2014216539482727
2217.948717948718,5128.205128205128,-0.07606560279616455,-4.358238006338742,-0.2891593336811771,1.201672640945433
2307.6923076923076,5128.205128205128,-0.0822372693728305,-4.711848453743654,-0.33795789272389465,1.2019544383282441
2397.4358974358975,5128.205128205128,-0.0886269798115013,-5.077951894190177,-0.39248007413665853,1.2022691247893953
2487.1794871794873,5128.205128205128,-0.09522960684305688,-5.456254556797303,-0.4530913340387466,1.2026187535483577
2576.923076923077,5128.205128205128,-0.10203951063271957,-5.84643330283512,-0.5201515306316185,1.2030053342392353
2666.6666666666665,5128.205128205128,-0.10905052433656036,-6.24813479817358,-0.5940118261628435,1.20343081386286
2756.4102564102564,5128.205128205128,-0.11625594380400454,-6.660974923279533,-0.6750114528014217,1.2038970570005934
2846.1538461538457,5128.205128205128,-0.12364852193998971,-7.084538450192173,-0.7634743776038233,1.2044058255291599
2935.8974358974356,5128.205128205128,-0.1312204682006292,-7.518379013626681,-0.8597059081480452,1.2049587581158985
3025.6410256410254,5128.205128205128,-0.138963453639646,-7.9620194001135935,-0.9639892863692712,1.2055573498102945
3115.3846153846152,5128.205128205128,-0.14686862184922664,-8.414952174863554,-1.0765823233621519,1.2062029320786398
3205.128205128205,5128.205128205128,-0.15492660604875647,-8.876640660879717,-1.1977141321337093,1.2068966536522485
3294.871794871795,5128.205128205128,-0.16312755246938782,-9.346520278794813,-1.3275820182152231,1.2076394625740239
3384.6153846153848,5128.205128205128,-0.1714611500636352,-9.824000249105563,-1.4663485894181427,1.2084320898317102
3474.358974358974,5128.205128205128,-0.17991666644007873,-10.308465651079528,-1.6141391456353626,1.209275034957651
3564.102564102564,5128.205128205128,-0.18848298978745842,-10.799279824828766,-1.7710394072978475,1.2101685539534888
3653.846153846154,5128.205128205128,-0.19714867641423983,-11.295787095126299,-1.937093636824161,1.2111126498637754
3743.5897435897436,5128.205128205128,-0.20590200339392664,-11.797315787760349,-2.1123032011658993,1.2121070662753277
3833.333333333333,5128.205128205128,-0.21473102567798216,-12.303181501863685,-2.2966256154694276,1.213151283960403
3923.076923076923,5128.205128205128,-0.22362363692223214,-12.812690595009787,-2.489974098156056,1.2142445208131796
4012.8205128205127,5128.205128205128,-0.23256763317377516,-13.32514383220403,-2.692217656672602,1.2153857351528485
4102.5641025641025,5128.205128205128,-0.24155077848788584,-13.839840145455296,-2.903181711166958,1.2165736323857794
4192.3076923076915,5128.205128205128,-0.25056087149151257,-14.356080447583459,-3.1226492508408255,1.217806674936773
4282.051282051281,5128.205128205128,-0.25958581188406044,-14.873171442433591,-3.3503625052065056,1.219083095278752
4371.794871794871,5128.205128205128,-0.26861366586835833,-15.390429373794225,-3.5860251004146027,1.22040091181461
4461.538461538461,5128.205128205128,-0.2776327295349309,-15.90718365704862,-3.8293046596958313,1.221757947297416
4551.282051282051,5128.205128205128,-0.2866315892795758,-16.42278034084695,-4.07983579719533,1.2231518494183553
4641.025641025641,5128.205128205128,-0.29559917841528616,-16.936585350730518,-4.337223446426696,1.2245801131477945
4730.7692307692305,5128.205128205128,-0.30452482924125046,-17.44798747246573,-4.601046458496915,1.2260401043850286
4820.51282051282,5128.205128205128,-0.31339831994972256,-17.956401039609734,-4.8708614013165725,1.2275290844572841
4910.25641025641,5128.205128205128,-0.32220991588120323,-18.461268297258222,-5.146206489267446,1.2290442350083195
5000.0,5128.205128205128,-0.3309504047745452,-18.96206142172769,-5.426605573203402,1.230582682830695
1500.0,5307.692307692308,-0.03268281446520902,-1.8725873314655936,-0.05340356415689529,1.2002789504575135
1589.7435897435898,5307.692307692308,-0.03669690732190481,-2.102577910727874,-0.067325594433576,1.2003516468985373
1679.4871794871794,5307.692307692308,-0.04093901969807476,-2.3456330461026256,-0.08378846323259248,1.2004375977271962
1769.2307692307693,5307.692307692308,-0.045407627285039276,-2.6016654011358313,-0.1030749185160218,1.2005382721785192
1858.974358974359,5307.692307692308,-0.050100950347880646,-2.8705730045280546,-0.12547901086681357,1.2006551961576903
1948.7179487179487,5307.692307692308,-0.05501692948011873,-3.1522378609796817,-0.15130495575256253,1.2007899457903461
2038.4615384615386,5307.692307692308,-0.060153201304332556,-3.4465245589390943,-0.18086583429681724,1.2009441400665741
2128.205128205128,5307.692307692308,-0.06550707440951588,-3.7532788919146993,-0.21448212503236697,1.201119432540122
2217.948717948718,5307.692307692308,-0.07107550584696186,-4.0723265117883205,-0.25248006134461765,1.2013175020580005
2307.6923076923076,5307.692307692308,-0.07685507853587176,-4.403471634251934,-0.29518981203412453,1.201540042512196
2397.4358974358975,5307.692307692308,-0.08284197995651023,-4.746495818015395,-0.34294348563993493,1.201788751624591
2487.1794871794873,5307.692307692308,-0.08903198253128534,-5.101156840725122,-0.3960729628519122,1.2020653187983
2576.923076923077,5307.692307692308,-0.09542042611124611,-5.467187695514321,-0.4549075654658341,1.2023714120932036
2666.6666666666665,5307.692307692308,-0.10200220299573298,-5.844295732692182,-0.5197715748365805,1.2027086644100773
2756.4102564102564,5307.692307692308,-0.10877174591488212,-6.232161971192099,-0.5909816175759697,1.2030786589958058
2846.1538461538457,5307.692307692308,-0.11572301939703787,-6.630440603960831,-0.6688439412061653,1.2034829144110177
2935.8974358974356,5307.692307692308,-0.12284951492470172,-7.038758720414826,-0.7536516074775346,1.2039228691301298
3025.6410256410254,5307.692307692308,-0.13014425025250662,-7.456716267363028,-0.8456816359230457,1.2043998659712847
3115.3846153846152,5307.692307692308,-0.13759977321825217,-7.883886267363106,-0.945192134765982,1.2049151365787725
3205.128205128205,5307.692307692308,-0.14520817032307176,-8.319815310328824,-1.0524194603223735,1.2054697862021189
3294.871794871795,5307.692307692308,-0.15296108028961639,-8.764024330356742,-1.16757544934043,1.2060647790327816
3384.6153846153848,5307.692307692308,-0.16084971272855073,-9.216009675237673,-1.2908447710946236,1.2067009243702338
3474.358974358974,5307.692307692308,-0.16886487195505276,-9.675244471041582,-1.4223824473189262,1.2073788638930132
3564.102564102564,5307.692307692308,-0.1769969859003451,-10.141180278626313,-1.5623115880650573,1.2080990603062844
3653.846153846154,5307.692307692308,-0.18523613996104715,-10.613249033062615,-1.7107213901912277,1.2088617876249725
3743.5897435897436,5307.692307692308,-0.19357211552428183,-11.090865250960151,-1.8676654423603223,1.2096671233304024
3833.333333333333,5307.692307692308,-0.20199443280230125,-11.573428484710776,-2.0331603761469474,1.2105149426087003
3923.076923076923,5307.692307692308,-0.21049239751044288,-12.060325996938413,-2.2071848971806363,1.2114049148415875
4012.8205128205127,5307.692307692308,-0.21905515083007807,-12.550935623165145,-2.389679223314334,1.2123365024755548
4102.5641025641025,5307.692307692308,-0.22767172201731736,-13.044628786067985,-2.5805449487949494,1.2133089623451283
4192.3076923076915,5307.692307692308,-0.23633108295174066,-13.540773620890901,-2.7796453445772418,1.2143213494716893
4282.051282051281,5307.692307692308,-0.2450222038699762,-14.038738168743663,-2.9868060955606235,1.2153725233030366
4371.794871794871,5307.692307692308,-0.2537341094985785,-14.537893592778842,-3.2018164659725845,1.2164611563026824
4461.538461538461,5307.692307692308,-0.26245593479059576,-15.037617371661886,-3.4244308747179764,1.2175857447438767
4551.282051282051,5307.692307692308,-0.27117697948089203,-15.53729642536084,-3.6543708536052377,1.218744621513588
4641.025641025641,5307.692307692308,-0.27988676070623986,-16.036330130055553,-3.891327353269902,1.2199359706880397
4730.7692307692305,5307.692307692308,-0.28857506298615243,-16.534133181828434,-4.134963354626242,1.2211578436054025
4820.51282051282,5307.692307692308,-0.2972319849273204,-17.030138272631557,-4.384916738019385,1.2224081761341052
4910.25641025641,5307.692307692308,-0.3058479820956938,-17.523798546676023,-4.6408033580868535,1.223684806817653
5000.0,5307.692307692308,-0.3144139055925277,-18.014589810676547,-4.902220269765012,1.2249854955691404
1500.0,5487.179487179487,-0.030583988305274982,-1.7523334505697237,-0.04676537157827232,1.2002210880958135
1589.7435897435898,5487.179487179487,-0.03434189092939866,-1.9676454107531476,-0.05896247842933633,1.200278734167036
1679.4871794871794,5487.179487179487,-0.03831385956951897,-2.195222450190358,-0.07338861351751103,1.2003469060098824
1769.2307692307693,5487.179487179487,-0.04249864237109521,-2.4349928428996095,-0.09029313881173673,1.200426777159426
1858.974358974359,5487.179487179487,-0.046894776766499106,-2.6868727899285485,-0.10993585533787265,1.200519568846541
1948.7179487179487,5487.179487179487,-0.05150056908596651,-2.950765251147801,-0.13258612197941666,1.2006265454736957
2038.4615384615386,5487.179487179487,-0.05631407398393222,-3.226558766466786,-0.1585218467599847,1.2007490094416609
2128.205128205128,5487.179487179487,-0.061333073894565084,-3.5141262787225864,-0.18802834367466215,1.2008882952941213
2217.948717948718,5487.179487179487,-0.06655505875447515,-3.8133239718766476,-0.221397049601868,1.2010457631553362
2307.6923076923076,5487.179487179487,-0.07197720625407211,-4.1239901395009655,-0.25892409764574076,1.2012227914460434
2397.4358974358975,5487.179487179487,-0.07759636290114907,-4.445944099801358,-0.30090874544148605,1.2014207688747884
2487.1794871794873,5487.179487179487,-0.0834090262000785,-4.778985174560605,-0.3476516595004697,1.2016410857157325
2576.923076923077,5487.179487179487,-0.08941132826660389,-5.122891750335161,-0.39945305956512467,1.2018851243996718
2666.6666666666665,5487.179487179487,-0.09559902121058517,-5.477420440948168,-0.4566107301551381,1.2021542494623063
2756.4102564102564,5487.179487179487,-0.1019674646261908,-5.84230537073025,-0.5194179099694107,1.2024497969124042
2846.1538461538457,5487.179487179487,-0.10851161552991281,-6.217257598010244,-0.5881610734980725,1.2027730631020859
2935.8974358974356,5487.179487179487,-0.11522602108046857,-6.601964697996303,-0.663117623010312,1.2031252932014689
3025.6410256410254,5487.179487179487,-0.12210481440030871,-6.996090523365927,-0.7445535129148917,1.2035076693998012
3115.3846153846152,5487.179487179487,-0.12914171379541486,-7.399275159563672,-0.8327208322213231,1.2039212989742916
3205.128205128205,5487.179487179487,-0.13633002563790483,-7.811135089962256,-0.9278553743270357,1.2043672023853678
3294.871794871795,5487.179487179487,-0.14366265113451576,-8.231263583668081,-1.0301742264769542,1.2048463015722648
3384.6153846153848,5487.179487179487,-0.15113209715348558,-8.659231315855846,-1.139873413839021,1.2053594086348973
3474.358974358974,5487.179487179487,-0.15873049122324595,-9.094587227130349,-1.2571256350677018,1.2059072150960843
3564.102564102564,5487.179487179487,-0.1664496007496175,-9.536859624590667,-1.382078127353692,1.206490281941729
3653.846153846154,5487.179487179487,-0.1742808564251871,-9.985557523088676,-1.5148506991646715,1.2071090306348848
3743.5897435897436,5487.179487179487,-0.1822153797269706,-10.440172220729078,-1.6555339680797254,1.2077637352924082
3833.333333333333,5487.179487179487,-0.19024401431835594,-10.900179098068199,-1.8041878392528354,1.2084545161998186
3923.076923076923,5487.179487179487,-0.1983573610910041,-11.365039625867025,-1.9608402570921335,1.209181334821171
4012.8205128205127,5487.179487179487,-0.20654581650435605,-11.834203561783145,-2.125486258739917,1.2099439904363998
4102.5641025641025,5487.179487179487,-0.21479961380722315,-12.307111312193891,-2.2980873529588774,1.2107421185093004
4192.3076923076915,5487.179487179487,-0.22310886666015609,-12.783196431573987,-2.478571242193417,1.2115751908558507
4282.051282051281,5487.179487179487,-0.23146361462125875,-13.261888228640698,-2.666831899045352,1.2124425176459517
4371.794871794871,5487.179487179487,-0.23985386991390784,-13.742614445946794,-2.8627300013806423,1.2133432512330833
4461.538461538461,5487.179487179487,-0.2482696648641276,-14.224803977841896,-3.0660937229972096,1.2142763917671624
4551.282051282051,5487.179487179487,-0.2567010993793349,-14.707889590804205,-3.27671986947633,1.215240794507409
4641.025641025641,5487.179487179487,-0.2651383878394237,-15.191310610101727,-3.4943753417635115,1.2162351787156758
4730.7692307692305,5487.179487179487,-0.2735719047857374,-15.67451553757756,-3.7187989034189184,1.2172581379777316
4820.51282051282,5487.179487179487,-0.28199222882279446,-16.15696456703349,-3.9497032215646155,1.2183081517715786
4910.25641025641,5487.179487179487,-0.2903901841905741,-16.6381319661465,-4.186777146526399,1.2193835980789047
5000.0,5487.179487179487,-0.2987568795200751,-17.117508296998725,-4.429688191170333,1.2204827668189524
1500.0,5666.666666666666,-0.0286806167940355,-1.6432782961302639,-0.0411260697524396,1.2001765366677977
1589.7435897435898,5666.666666666666,-0.0322059138240165,-1.8452629374781793,-0.05185656180378695,1.20022258614578
1679.4871794871794,5666.666666666666,-0.035932504636161045,-2.0587808629862914,-0.06455029870729989,1.2002770544275159
1769.2307692307693,5666.666666666666,-0.0398593549225929,-2.2837728111785753,-0.07942789186460297,1.2003408847371917
1858.974358974359,5666.666666666666,-0.0439852556183209,-2.52016950773388,-0.09671954045211706,1.2004150602851846
1948.7179487179487,5666.666666666666,-0.04830880571859887,-2.767890680993171,-0.11666434415603666,1.2005006010624508
2038.4615384615386,5666.666666666666,-0.05282839484380691,-3.0268440630008158,-0.13950951484086316,1.2005985601669942
2128.205128205128,5666.666666666666,-0.05754218571013971,-3.296924385149001,-0.16550948100659824,1.2007100196353675
2217.948717948718,5666.666666666666,-0.0624480966831096,-3.578012378567095,-0.19492487984827944,1.2008360857570506
2307.6923076923076,5666.666666666666,-0.06754378460945533,-3.869973790462476,-0.22802143294798904,1.2009778838556704
2397.4358974358975,5666.666666666666,-0.07282662814098766,-4.172658428647265,-0.2650687031126253,1.2011365525284794
2487.1794871794873,5666.666666666666,-0.07829371178061792,-4.4858992474431005,-0.30633873162755343,1.2013132373442346
2576.923076923077,5666.666666666666,-0.08394181089567153,-4.809511489007248,-0.35210455722330947,1.2015090840096485
2666.6666666666665,5666.666666666666,-0.08976737795588491,-5.143291894827908,-0.4026386203360488,1.2017252310258122
2756.4102564102564,5666.666666666666,-0.09576653026249679,-5.487018002652942,-0.4582110587609822,1.2019628018682904
2846.1538461538457,5666.666666666666,-0.1019350394398269,-5.840447544401673,-0.5190879035130713,1.202222896737751
2935.8974358974356,5666.666666666666,-0.10826832296096235,-6.2033179606224875,-0.5855291865738743,1.2025065839417854
3025.6410256410254,5666.666666666666,-0.11476143797395963,-6.575346046760264,-0.6577869751541732,1.202814890982634
3115.3846153846152,5666.666666666666,-0.12140907768372271,-6.956227745853259,-0.7361033500643321,1.2031487954394862
3205.128205128205,5666.666666666666,-0.1282055705269539,-7.345638101261275,-0.820708348670407,1.203509215747438
3294.871794871795,5666.666666666666,-0.13514488235297956,-7.7432313816177665,-0.9118178956284306,1.2038970019875317
